TableID,TableName,Name,DataType,Size,Nullable,Description,IsInCSV,Scrambled
1034000,PlayerGameRedZone,Updated,datetime,32,True,Time of last sync.  Does not indicate that stats changed.,False,False
1060000,Headshot,PlayerID,integer,32,False,Unique ID of the Player (assigned by SportsDataIO).,False,False
1060000,Headshot,Name,string,100,True,Name of Player.,False,False
1060000,Headshot,TeamID,integer,32,True,Unique ID of the Team the player belongs to (assigned by SportsDataIO).,False,False
1060000,Headshot,Team,string,10,True,Name of the team the player belongs to.,False,False
1060000,Headshot,Position,string,10,True,Position player plays.,False,False
1060000,Headshot,PreferredHostedHeadshotUrl,string,500,True,The player's preferred hosted headshot URL. This returns the headshot with transparent background; if available.,False,False
1060000,Headshot,PreferredHostedHeadshotUpdated,datetime,,True,The last updated date of the player's preferred hosted headshot.,False,False
1060000,Headshot,HostedHeadshotWithBackgroundUrl,string,500,True,The player's hosted headshot URL.,False,False
1060000,Headshot,HostedHeadshotWithBackgroundUpdated,datetime,,True,The last updated date of the player's hosted headshot.,False,False
1060000,Headshot,HostedHeadshotNoBackgroundUrl,string,500,True,The player's transparent background hosted headshot URL.,False,False
1060000,Headshot,HostedHeadshotNoBackgroundUpdated,datetime,,True,The last updated date of the player's transparent background hosted headshot.,False,False
1041000,PlayerOwnership,PlayerID,integer,32,False,Unique ID of the Player (assigned by SportsDataIO).,False,False
1041000,PlayerOwnership,Season,integer,32,False,The NFL season of the ownership info,False,False
1041000,PlayerOwnership,SeasonType,integer,32,False,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar).,False,False
1041000,PlayerOwnership,Week,integer,32,False,The NFL week of the game (regular season: 1 to 17; preseason: 0 to 4; postseason: 1 to 4),False,False
1041000,PlayerOwnership,Name,string,50,False,Player's name,False,False
1041000,PlayerOwnership,Position,string,10,False,Player's fantasy position,False,False
1041000,PlayerOwnership,Team,string,10,True,Player's unique team key,False,False
1041000,PlayerOwnership,TeamID,integer,32,True,Player's unique team ID,False,False
1041000,PlayerOwnership,OwnershipPercentage,decimal,32,True,Player's ownership percentage on NFL.com fantasy leagues during this week,False,True
1041000,PlayerOwnership,DeltaOwnershipPercentage,decimal,32,True,Player's change in ownership percentage on NFL.com fantasy leagues during this week,False,True
1041000,PlayerOwnership,StartPercentage,decimal,32,True,Player's starting lineup percentage on NFL.com fantasy leagues during this week,False,True
1041000,PlayerOwnership,DeltaStartPercentage,decimal,32,True,Player's change in starting lineup percentage on NFL.com fantasy leagues during this week,False,True
1038000,DfsSlate,SlateID,integer,32,False,Unique ID of a Slate (assigned by SportsDataIO).,False,False
1038000,DfsSlate,Operator,string,20,True,The name of the operator who is running contests for this slate. Possible values: FanDuel; DraftKings; Yahoo; FantasyDraft; etc.,False,False
1038000,DfsSlate,OperatorSlateID,integer,32,True,Unique ID of a slate (assigned by the operator).,False,False
1038000,DfsSlate,OperatorName,string,50,True,The name of the slate (assigned by the operator). Possible values: Main; Express; Arcade; Late Night; etc.,False,False
1038000,DfsSlate,OperatorDay,date,,True,The day (in EST/EDT) that the slate begins (assigned by the operator).,False,False
1038000,DfsSlate,OperatorStartTime,datetime,,True,The date/time (in EST/EDT) that the slate begins (assigned by the operator).,False,False
1038000,DfsSlate,NumberOfGames,integer,32,True,The number of actual games that this slate covers.,False,False
1038000,DfsSlate,IsMultiDaySlate,boolean,,True,Whether this slate uses games that take place on different days.,False,False
1038000,DfsSlate,RemovedByOperator,boolean,,True,Indicates whether this slate was removed/deleted by the operator.,False,False
1038000,DfsSlate,OperatorGameType,string,50,True,The game type of the slate. Will often be null as most operators only have one game type.,False,False
1038000,DfsSlate,DfsSlateGames,DfsSlateGame[],,True,The games that are included in this slate.,False,False
1038000,DfsSlate,DfsSlatePlayers,DfsSlatePlayer[],,True,The players that are included in this slate.,False,False
1038000,DfsSlate,SlateRosterSlots,string[],,True,The positions that need to be filled for this particular slate,True,False
1038000,DfsSlate,SalaryCap,integer,,True,The salary cap for the current slate (is null for slates with no salary cap such a Tiers gametypes),True,False
1039000,DfsSlateGame,SlateGameID,integer,32,False,Unique ID of a SlateGame (assigned by SportsDataIO).,False,False
1039000,DfsSlateGame,SlateID,integer,32,False,The SlateID that this SlateGame refers to.,False,False
1039000,DfsSlateGame,GameID,integer,32,True,The SportsDataIO GameID that this SlateGame refers to. This points to data in the respective sports' schedule/game/box score feeds.,False,False
1039000,DfsSlateGame,OperatorGameID,integer,32,True,Unique ID of a SlateGame (assigned by the operator).,False,False
1039000,DfsSlateGame,RemovedByOperator,boolean,,True,Indicates whether this game was removed/deleted by the operator.,False,True
1039000,DfsSlateGame,ScoreID,integer,32,True,Unique ID of the Score/Game.,False,False
1039000,DfsSlateGame,Game,Schedule,,True,The details of the Score/Game that this SlateGame refers to.,False,False
1040000,DfsSlatePlayer,SlatePlayerID,integer,32,False,Unique ID of a SlatePlayer (assigned by SportsDataIO).,False,False
1040000,DfsSlatePlayer,SlateID,integer,32,False,The SlateID that this SlatePlayer refers to.,False,False
1040000,DfsSlatePlayer,SlateGameID,integer,32,True,The SlateGameID that this SlatePlayer refers to.,False,False
1040000,DfsSlatePlayer,PlayerID,integer,32,True,The SportsDataIO PlayerID that this SlatePlayer refers to. This points to data in the respective sports' player feeds.,False,False
1040000,DfsSlatePlayer,PlayerGameProjectionStatID,integer,32,True,The SportsDataIO StatID that this SlatePlayer refers to. This points to data in the respective sports' projected player game stats feeds. This field is only filled for Players. For the NFL feeds; this is the PlayerGameProjection.PlayerGameID.,False,False
1040000,DfsSlatePlayer,FantasyDefenseProjectionStatID,integer,32,True,The SportsDataIO StatID that this SlatePlayer refers to. This field is only filled for Defense/Special Teams. For the NFL feeds; this is the FantasyDefenseGameProjection.FantasyDefenseID.,False,False
1040000,DfsSlatePlayer,OperatorPlayerID,string,25,True,Unique ID of the Player (assigned by the operator).,False,False
1040000,DfsSlatePlayer,OperatorSlatePlayerID,string,50,True,Unique ID of the SlatePlayer (assigned by the operator).,False,False
1040000,DfsSlatePlayer,OperatorPlayerName,string,50,True,The player's name (assigned by the operator).,False,False
1040000,DfsSlatePlayer,OperatorPosition,string,10,True,The player's eligible positions (assigned by the operator).,False,False
1040000,DfsSlatePlayer,OperatorRosterSlots,string[],,True,The player's eligible positions to be played in the contest (assigned by the operator). This would include FLEX; etc plays for those that are eligible.,False,False
1040000,DfsSlatePlayer,OperatorSalary,integer,32,True,The player's salary for the contest (assigned by the operator).,False,False
1040000,DfsSlatePlayer,Team,string,10,True,The fantasy data team key for team the player belongs to,False,False
1040000,DfsSlatePlayer,TeamID,integer,32,True,The fantasy data team id for team the player belongs to,False,False
1040000,DfsSlatePlayer,RemovedByOperator,boolean,,True,Indicates whether this player was removed/deleted by the operator.,False,False
1053000,GameInfo,ScoreId,integer,32,False,Unique ID of the Score/Game.,False,False
1053000,GameInfo,Season,integer,32,False,The calendar year of the season during which this game occurs.,False,False
1053000,GameInfo,SeasonType,integer,32,False,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar).,False,False
1053000,GameInfo,Week,integer,32,True,The week during the season/round in which this game occurs.,False,False
1053000,GameInfo,Day,date,,True,The day that the game is scheduled to be played.,False,False
1053000,GameInfo,DateTime,datetime,,True,The date/time that the game is scheduled to be played.,False,False
1053000,GameInfo,Status,string,10,True,The status of the game. For a description of possible values; see <a href="https://support.sportsdata.io/hc/en-us/articles/14287629964567-Process-Guide-Game-Status" target="_blank">here.</a> For how suspended and postponed games are handled specifically; see <a href="https://support.sportsdata.io/hc/en-us/articles/4404845580567-Postponed-and-Rescheduled-Games" target="_blank">here</a>.,False,False
1053000,GameInfo,AwayTeamId,integer,32,True,The TeamId of the away team.,False,False
1053000,GameInfo,HomeTeamId,integer,32,True,The TeamId of the home team.,False,False
1053000,GameInfo,AwayTeamName,string,50,True,The name of the away team.,False,False
1053000,GameInfo,HomeTeamName,string,50,True,The name of the home team.,False,False
1053000,GameInfo,GlobalGameId,integer,32,False,A globally unique ID for this game. This value is guaranteed to be unique across all sports/leagues.,False,False
1053000,GameInfo,GlobalAwayTeamId,integer,32,True,A globally unique ID for the away team. This value is guaranteed to be unique across all sports/leagues.,False,False
1053000,GameInfo,GlobalHomeTeamId,integer,32,True,A globally unique ID for the home team. This value is guaranteed to be unique across all sports/leagues.,False,False
1053000,GameInfo,PregameOdds,GameOdd[],,True,List of Pregame Odds from different sportsbooks,False,False
1053000,GameInfo,LiveOdds,GameOdd[],,True,List of Live Odds from different sportsbooks,False,False
1053000,GameInfo,HomeTeamScore,integer,,True,Score of the home team (updated after game ends to allow for resolving bets),False,True
1053000,GameInfo,AwayTeamScore,integer,,True,Score of the away team (updated after game ends to allow for resolving bets),False,True
1053000,GameInfo,TotalScore,integer,,True,Total scored points in the game (updated after game ends to allow for resolving bets),False,True
1053000,GameInfo,HomeRotationNumber,integer,,True,Rotation Number of home team in this game,False,True
1053000,GameInfo,AwayRotationNumber,integer,,True,Rotation Number of away team in this game,False,True
1053000,GameInfo,AlternateMarketPregameOdds,GameOdd[],,True,List of Alternate Market Pregame odds from different sportsbooks (such as 1st-half; 1st-qtr; etc),False,False
1053000,GameInfo,GameId,int,32,False,Unique ID of the Score/Game (identical to ScoreID but using the updated naming),False,False
1054000,GameOdd,GameOddId,integer,32,False,Unique ID of this odd,False,False
1054000,GameOdd,Sportsbook,string,25,False,Name of sportsbook,False,True
1054000,GameOdd,ScoreId,integer,32,False,Unique ID of the Score/Game.,False,False
1054000,GameOdd,Created,datetime,,False,The timestamp of when these odds were first created; based on US Eatern Time (EST/EDT).,False,False
1054000,GameOdd,Updated,datetime,,False,The timestamp of when these odds were last updated; based on US Eatern Time (EST/EDT). If these are the latest odds for this game; and they have not been updated within the last few minutes; then it indicates that there were problems connecting to the sportsbook.,False,False
1054000,GameOdd,HomeMoneyLine,integer,32,True,The sportsbook's money line for the home team,False,True
1054000,GameOdd,AwayMoneyLine,integer,32,True,The sportsbook's money line for the away team,False,True
1054000,GameOdd,DrawMoneyLine,integer,32,True,The sportsbook's money line for a draw,False,True
1054000,GameOdd,HomePointSpread,decimal,32,True,The sportsbook's point spread for the home team,False,True
1054000,GameOdd,AwayPointSpread,decimal,32,True,The sportsbook's point spread for the away team,False,True
1054000,GameOdd,HomePointSpreadPayout,integer,32,True,The sportsbook's point spread payout for the home team,False,True
1054000,GameOdd,AwayPointSpreadPayout,integer,32,True,The sportsbook's point spread payout for the away team,False,True
1054000,GameOdd,OverUnder,decimal,32,True,The sportsbook's total points scored over under for the game,False,True
1054000,GameOdd,OverPayout,integer,32,True,The sportsbook's payout for the over,False,True
1054000,GameOdd,UnderPayout,integer,32,True,The sportsbook's payout for the under,False,True
1054000,GameOdd,SportsbookId,integer,32,True,Unique ID of the Sportsbook,False,False
1054000,GameOdd,OddType,string,15,True,The market type of this odd (ex: live; pregame; 1st-half; 1st-qtr; etc),False,False
1054000,GameOdd,SportsbookUrl,string,500,True,The URL for sportsbook event,False,False
1054000,GameOdd,GameId,int,32,False,Unique ID of the Score/Game (identical to ScoreID but using the updated naming),False,False
1054000,GameOdd,Unlisted,datetime,,True,The timestamp when these odds were no longer seen; based on US Eastern Time (EST/EDT),False,False
1093000,GameOddOutcome,GameOddId,integer,32,False,Unique ID of this odd,True,False
1093000,GameOddOutcome,GameOddResultTypeId,integer,32,True,The GameOddResultType of this outcome as an integer,True,False
1093000,GameOddOutcome,GameOddResultType,string,100,True,The string identifier of the GameOddResultType of this outcome (e.g. Won; Lost; Push; Not Resulted; Incomplete),True,False
1093000,GameOddOutcome,OddType,string,500,True,The market type of the odd (ex. live; pregame; 1st-5th ining; etc),True,False
1093000,GameOddOutcome,GameOddType,string,100,True,The GameOddOutcomeType of this outcome as a string,True,False
1093000,GameOddOutcome,BetValue,decimal,32,True,The value that was bet in this outcome (if applicable),True,False
1093000,GameOddOutcome,ActualValue,decimal,32,True,The value that actually occurred in game (if applicable),True,False
1094000,GameOddResult,GameOddID,integer,32,False,Unique ID of this odd,False,False
1094000,GameOddResult,Sportsbook,string,25,False,Name of sportsbook,False,True
1094000,GameOddResult,ScoreID,integer,32,False,Unique ID of the Score/Game.,False,False
1094000,GameOddResult,Created,datetime,,False,The timestamp of when these odds were first created; based on US Eatern Time (EST/EDT).,False,False
1094000,GameOddResult,Updated,datetime,,False,The timestamp of when these odds were last updated; based on US Eatern Time (EST/EDT). If these are the latest odds for this game; and they have not been updated within the last few minutes; then it indicates that there were problems connecting to the sportsbook.,False,False
1094000,GameOddResult,HomeMoneyLine,integer,32,True,The sportsbook's money line for the home team,False,True
1094000,GameOddResult,AwayMoneyLine,integer,32,True,The sportsbook's money line for the away team,False,True
1094000,GameOddResult,DrawMoneyLine,integer,32,True,The sportsbook's money line for a draw,False,True
1094000,GameOddResult,HomePointSpread,decimal,32,True,The sportsbook's point spread for the home team,False,True
1094000,GameOddResult,AwayPointSpread,decimal,32,True,The sportsbook's point spread for the away team,False,True
1094000,GameOddResult,HomePointSpreadPayout,integer,32,True,The sportsbook's point spread payout for the home team,False,True
1094000,GameOddResult,AwayPointSpreadPayout,integer,32,True,The sportsbook's point spread payout for the away team,False,True
1094000,GameOddResult,OverUnder,decimal,32,True,The sportsbook's total points scored over under for the game,False,True
1094000,GameOddResult,OverPayout,integer,32,True,The sportsbook's payout for the over,False,True
1094000,GameOddResult,UnderPayout,integer,32,True,The sportsbook's payout for the under,False,True
1094000,GameOddResult,SportsbookID,integer,32,True,Unique ID of the Sportsbook,False,False
1094000,GameOddResult,OddType,string,15,True,The market type of this odd (ex: live; pregame; 1st-half; 1st-qtr; etc),False,False
1094000,GameOddResult,SportsbookUrl,string,500,True,The URL for sportsbook event,False,False
1094000,GameOddResult,GameID,integer,32,False,Unique ID of the Score/Game (identical to ScoreID but using the updated naming),False,False
1094000,GameOddResult,GameOddOutcomeResults,GameOddOutcome[],,True,The list of outcomes under this Game Odd Record with results,False,False
1095000,GameInfoResult,ScoreID,integer,32,False,Unique ID of the Score/Game.,False,False
1095000,GameInfoResult,Season,integer,32,False,The calendar year of the season during which this game occurs.,False,False
1095000,GameInfoResult,SeasonType,integer,32,False,The type of season that this record corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=AllStar).,False,False
1095000,GameInfoResult,Week,integer,32,True,The week during the season/round in which this game occurs.,False,False
1095000,GameInfoResult,Day,date,,True,The day that the game is scheduled to be played.,False,False
1095000,GameInfoResult,DateTime,datetime,,True,The date/time that the game is scheduled to be played.,False,False
1095000,GameInfoResult,Status,string,10,True,The status of the game. For a description of possible values; see <a href="https://support.sportsdata.io/hc/en-us/articles/14287629964567-Process-Guide-Game-Status" target="_blank">here.</a> For how suspended and postponed games are handled specifically; see <a href="https://support.sportsdata.io/hc/en-us/articles/4404845580567-Postponed-and-Rescheduled-Games" target="_blank">here</a>.,False,False
1095000,GameInfoResult,AwayTeamID,integer,32,True,The TeamId of the away team.,False,False
1095000,GameInfoResult,HomeTeamID,integer,32,True,The TeamId of the home team.,False,False
1095000,GameInfoResult,AwayTeamName,string,50,True,The name of the away team.,False,False
1095000,GameInfoResult,HomeTeamName,string,50,False,The name of the home team.,False,False
1095000,GameInfoResult,GlobalGameID,integer,32,False,A globally unique ID for this game. This value is guaranteed to be unique across all sports/leagues.,False,False
1095000,GameInfoResult,GlobalAwayTeamID,integer,32,True,A globally unique ID for the away team. This value is guaranteed to be unique across all sports/leagues.,False,False
1095000,GameInfoResult,GlobalHomeTeamID,integer,32,False,A globally unique ID for the home team. This value is guaranteed to be unique across all sports/leagues.,False,False
1095000,GameInfoResult,PregameOdds,GameOddResult[],,True,List of Pregame Odds from different sportsbooks with results,False,False
1095000,GameInfoResult,HomeTeamScore,integer,32,True,Score of the home team (updated after game ends to allow for resolving bets),False,True
1095000,GameInfoResult,AwayTeamScore,integer,32,True,Score of the away team (updated after game ends to allow for resolving bets),False,True
1095000,GameInfoResult,TotalScore,integer,32,True,Total scored points in the game (updated after game ends to allow for resolving bets),False,True
1095000,GameInfoResult,HomeRotationNumber,integer,32,True,Rotation Number of home team in this game,False,True
1095000,GameInfoResult,AwayRotationNumber,integer,32,True,Rotation Number of away team in this game,False,True
1095000,GameInfoResult,AlternateMarketPregameOdds,GameOddResult[],,True,List of Alternate Market Pregame odds from different sportsbooks (such as 1st-half; 1st-qtr; etc),False,False
1095000,GameInfoResult,GameID,integer,32,False,Unique ID of the Score/Game (identical to ScoreID but using the updated naming),False,False
1095000,GameInfoResult,Quarter,string,50,True,The current quarter of the game (1; 2; 3; 4; Half; OT; F; F/OT or NULL if game has not yet started),True,False
1095000,GameInfoResult,TimeRemaining,string,50,True,The amount of time remaining in the current quarter (11:23; 5:34; NULL if game is not in progress or at halftime),True,False
1095000,GameInfoResult,AwayScoreQuarter1,integer,32,True,Points scored during Quarter 1,True,True
1095000,GameInfoResult,AwayScoreQuarter2,integer,32,True,Points scored during Quarter 2,True,True
1095000,GameInfoResult,AwayScoreQuarter3,integer,32,True,Points scored during Quarter 3,True,True
1095000,GameInfoResult,AwayScoreQuarter4,integer,32,True,Points scored during Quarter 4,True,True
1095000,GameInfoResult,AwayScoreOvertime,integer,32,True,Points scored during Overtime,True,True
1095000,GameInfoResult,HomeScoreQuarter1,integer,32,True,Points scored during Quarter 1,True,True
1095000,GameInfoResult,HomeScoreQuarter2,integer,32,True,Points scored during Quarter 2,True,True
1095000,GameInfoResult,HomeScoreQuarter3,integer,32,True,Points scored during Quarter 3,True,True
1095000,GameInfoResult,HomeScoreQuarter4,integer,32,True,Points scored during Quarter 4,True,True
1095000,GameInfoResult,HomeScoreOvertime,integer,32,True,Points scored during Overtime,True,True
1095000,GameInfoResult,IsClosed,boolean,,True,Indicates whether the game is over and the final score has been verified and closed out.,False,False
1095000,GameInfoResult,LiveOdds,GameOddResult[],,True,List of Live Odds from different sportsbooks with results,False,False
1062000,GameProbability,ScoreID,integer,32,False,Unique ID of the Score/Game,False,False
1062000,GameProbability,SeasonType,integer,32,False,The type of season that this game corresponds to (1=Regular Season; 2=Preseason; 3=Postseason; 4=Offseason; 5=All-Star).,False,False
1062000,GameProbability,Season,integer,32,False,The NFL season of the game,False,False
1062000,GameProbability,Week,integer,32,False,The NFL week of the game (regular season: 1 to 17; preseason: 0 to 4; postseason: 1 to 4),False,False
1062000,GameProbability,DateTime,datetime,,False,The date and time of the game in US Eastern Time,False,False
1062000,GameProbability,StadiumID,integer,32,True,The unique ID of the stadium,False,False
1062000,GameProbability,Status,string,20,True,The status of the game. For a description of possible values; see <a href="https://support.sportsdata.io/hc/en-us/articles/14287629964567-Process-Guide-Game-Status" target="_blank">here.</a> For how suspended and postponed games are handled specifically; see <a href="https://support.sportsdata.io/hc/en-us/articles/4404845580567-Postponed-and-Rescheduled-Games" target="_blank">here</a>.,False,False
1062000,GameProbability,Closed,boolean,,True,Indicates whether the game is over and the final score has been verified and closed out,False,False
1062000,GameProbability,TimeRemaining,string,50,True,The amount of time remaining in the current quarter (11:23; 5:34; NULL if game is not in progress or at halftime),False,False
1062000,GameProbability,Quarter,string,50,True,The current quarter of the game (1; 2; 3; 4; Half; OT; F; F/OT or NULL if game has not yet started),False,False
1062000,GameProbability,AwayTeamID,integer,32,True,The unique ID of the away team,False,False
1062000,GameProbability,HomeTeamID,integer,32,True,The unique ID of the home team ,False,False
1062000,GameProbability,AwayTeam,string,50,True,The abbreviation of the Away Team,False,False
1062000,GameProbability,HomeTeam,string,50,True,The abbreviation of the Home Team,False,False
1062000,GameProbability,AwayScore,integer,32,True,The score of the Away Team,False,False
1062000,GameProbability,HomeScore,integer,32,True,The score of the Home Team,False,False
1062000,GameProbability,WinProbabilities,WinProbability[],,True,The collection of win probabilities for this game,False,False
1063000,WinProbability,TimeRemaining,string,50,True,The amount of time remaining in the current quarter (11:23; 5:34; NULL if game is not in progress or at halftime),False,False
1063000,WinProbability,Quarter,string,50,True,The current quarter of the game (1; 2; 3; 4; Half; OT; F; F/OT or NULL if game has not yet started),False,False
1063000,WinProbability,AwayWinProbability,decimal,32,True,The probability of the Away Team winning the game,False,True
1063000,WinProbability,HomeWinProbability,decimal,32,True,The probability of the Home Team winning the game,False,True
1063000,WinProbability,Created,datetime,,True,The database generated timestamp of when this win probability was first updated.,False,False
1063000,WinProbability,Updated,datetime,,True,The database generated timestamp of when this win probability was last updated.,False,False
1064000,TeamTrends,Team,string,50,True,Abbreviation of the Team (e.g. SD; PHI; NE; IND; etc.),False,False
1064000,TeamTrends,TeamID,integer,32,True,The auto-generated unique ID of the Team,False,False
1064000,TeamTrends,UpcomingGame,Score,,True,Upcoming game for this team,False,False
1064000,TeamTrends,TeamGameTrends,TeamGameTrends[],,True,The collection of Game Trends for this team,False,False
1065000,TeamGameTrends,Scope,string,50,False,The type of Trend (e.g. Last 5 games; Last 10 games; Last 5 home games; etc.),False,False
1065000,TeamGameTrends,TeamID,integer,32,False,The auto-generated unique ID of the Team,False,False
1065000,TeamGameTrends,Team,string,50,False,Abbreviation of the Team (e.g. SD; PHI; NE; IND; etc.),False,False
1065000,TeamGameTrends,OpponentID,integer,32,True,The auto-generated unique ID of the Opponent Team,False,False
1065000,TeamGameTrends,Opponent,string,50,True,Abbreviation of the Opponent Team (e.g. SD; PHI; NE; IND; etc.),False,False
1065000,TeamGameTrends,Wins,integer,32,False,Wins relating to the scope,False,True
1065000,TeamGameTrends,Losses,integer,32,False,Losses relating to the scope,False,True
1065000,TeamGameTrends,Ties,integer,32,False,Ties relating to the scope,False,True
1065000,TeamGameTrends,WinsAgainstTheSpread,integer,32,True,Wins against the spread relating to the scope,False,True
1065000,TeamGameTrends,LossesAgainstTheSpread,integer,32,True,Losses against the spread relating to the scope,False,True
1065000,TeamGameTrends,PushesAgainstTheSpread,integer,32,True,Pushes against the spread relating to the scope,False,True
1065000,TeamGameTrends,Overs,integer,32,True,Amount of times the total score goes over the OverUnder,False,True
1065000,TeamGameTrends,Unders,integer,32,True,Amount of times the total score goes under the OverUnder,False,True
1065000,TeamGameTrends,OverUnderPushes,integer,32,True,Amount of times the total score pushes the OverUnder,False,True
1065000,TeamGameTrends,AverageScore,decimal,32,True,Average score of team,False,True
1065000,TeamGameTrends,AverageOpponentScore,decimal,32,True,Average score of opponent,False,True
1066000,MatchupTrends,UpcomingGame,Score,,True,Upcoming game between the team and the opponent,False,False
1066000,MatchupTrends,TeamTrends,TeamTrends[],,True,The collection of team trends between each team,False,False
1066000,MatchupTrends,TeamMatchupTrends,TeamGameTrends[],,True,The collection of team game trends against opponent,False,False
1066000,MatchupTrends,OpponentMatchupTrends,TeamGameTrends[],,True,The collection of opponent game trends against team,False,False
1066000,MatchupTrends,PreviousGames,Score[],,True,The collection of last 10 game scores between each team,False,False
1067000,BettingEvent,BettingEventID,int,32,False,The unique identifier for this betting event,False,False
1067000,BettingEvent,Name,string,32,True,The name of this betting event,False,False
1067000,BettingEvent,Season,int,32,True,The season of this betting event,False,False
1067000,BettingEvent,BettingEventTypeID,int,32,False,The identifier of the bet type of this betting event,False,False
1067000,BettingEvent,BettingEventType,string,32,False,The name of the bet type of this betting event,False,False
1067000,BettingEvent,StartDate,datetime,,True,The furthest forward time any book has a market set to close for this betting event,False,False
1067000,BettingEvent,Created,datetime,,True,The created date of this betting event,False,False
1067000,BettingEvent,Updated,datetime,,True,The last updated date of this betting event,False,False
1067000,BettingEvent,ScoreID,int,32,True,ScoreID has been superseded by GameID and should not be used in any new integrations. Existing integrations can be updated to use GameID instead; so that they are consistent with all other sports.,False,False
1067000,BettingEvent,GlobalScoreID,int,32,True,The GlobalGameId of the game tied to this event,False,False
1067000,BettingEvent,GameStatus,string,32,True,The status of the game. For a description of possible values; see <a href="https://support.sportsdata.io/hc/en-us/articles/14287629964567-Process-Guide-Game-Status" target="_blank">here.</a> For how suspended and postponed games are handled specifically; see <a href="https://support.sportsdata.io/hc/en-us/articles/4404845580567-Postponed-and-Rescheduled-Games" target="_blank">here</a>.,False,True
1067000,BettingEvent,Quarter,string,32,True,The quarter of the game tied to this event,False,True
1067000,BettingEvent,AwayTeam,string,32,True,The Away Team Key of the game tied to this event,False,False
1067000,BettingEvent,HomeTeam,string,32,True,The Home team key of the game tied to this event,False,False
1067000,BettingEvent,AwayTeamID,int,32,True,The Away team ID of the game tied to this event,False,False
1067000,BettingEvent,HomeTeamID,int,32,True,The Home team ID of the game tied to this event,False,False
1067000,BettingEvent,GlobalAwayTeamID,int,32,True,The global away team id of the game tied to this event,False,False
1067000,BettingEvent,GlobalHomeTeamID,int,32,True,The global home team id of the game tied to this event,False,False
1067000,BettingEvent,AwayTeamScore,int,32,True,The away team score of the game tied to this event (post-game),False,True
1067000,BettingEvent,HomeTeamScore,int,32,True,The home team score of the game tied to this event (post-game),False,True
1067000,BettingEvent,TotalScore,int,32,True,The combined scores of the home and away team of the game tied to this event (post-game),False,True
1067000,BettingEvent,AwayRotationNumber,int,32,True,The away team rotation number of the game tied to this event,False,False
1067000,BettingEvent,HomeRotationNumber,int,32,True,The home team rotation number of the game tied to this event,False,False
1067000,BettingEvent,BettingMarkets,BettingMarket[],32,True,The list of betting markets for this event,False,False
1067000,BettingEvent,GameStartTime,datetime,32,True,The date and time the connected game starts; where applicable,False,False
1068000,BettingMarket,BettingMarketID,int,32,False,The unique identifier of this betting market,False,False
1068000,BettingMarket,BettingEventID,int,32,False,The unique identifier of the event this betting market exists for,False,False
1068000,BettingMarket,BettingMarketTypeID,int,32,True,The BettingMarketTypeID of this market,False,True
1068000,BettingMarket,BettingMarketType,string,32,True,The BettingMarketType of this market,False,True
1068000,BettingMarket,BettingBetTypeID,int,32,True,The BettingBetTypeID of this market,False,True
1068000,BettingMarket,BettingBetType,string,32,True,The BettingBetType of this market,False,True
1068000,BettingMarket,BettingPeriodTypeID,int,32,True,The BettingPeriodTypeID of this market,False,True
1068000,BettingMarket,BettingPeriodType,string,32,True,The BettingPeriodType of this market,False,True
1068000,BettingMarket,Name,string,32,True,The generic name of this market,False,False
1068000,BettingMarket,TeamID,int,32,True,The team id of the team tied to this market (if applicable),False,True
1068000,BettingMarket,TeamKey,string,32,True,The team key of the team tied to this market (if applicable),False,True
1068000,BettingMarket,PlayerID,int,32,True,The player id of the player tied to this market (if applicable),False,True
1068000,BettingMarket,PlayerName,string,32,True,The name of the player tied to this market (if applicable),False,True
1068000,BettingMarket,Created,datetime,32,True,The created date of this market,False,False
1068000,BettingMarket,Updated,datetime,32,True,The last updated date of this market,False,False
1068000,BettingMarket,AvailableSportsbooks,Sportsbook[],32,True,The sportsbooks that have had odds in this market,False,False
1068000,BettingMarket,AnyBetsAvailable,bool,32,True,Shows if any bets are currently available for betting in this market,False,False
1068000,BettingMarket,BettingOutcomes,BettingOutcome[],32,True,The list of betting outcomes from each sportsbook in this market,False,False
1068000,BettingMarket,ConsensusOutcomes,ConsensusOutcome[],32,True,The single set of consesnus outcomes of this market,False,False
1068000,BettingMarket,IsArchived,bool,,False,Indicates if the BettingOutcomes have been moved to the archives,False,False
1068000,BettingMarket,ArchiveLocation,string,,False,If IsArchived is true; the location (URL) from where to retrieve the archived BettingOutcomes (API key and sportsbook grouping required); otherwise an empty string,False,False
1069000,BettingOutcome,BettingOutcomeID,int,32,True,The unique identifier of this outcome,False,False
1069000,BettingOutcome,BettingMarketID,int,32,True,The unique identifier of the market this betting outcome exists for,False,False
1069000,BettingOutcome,SportsBook,Sportsbook,32,True,The sportsbook offering this outcome for betting,False,False
1069000,BettingOutcome,BettingOutcomeTypeID,int,32,True,The BettingOutcomeTypeID of this outcome,False,True
1069000,BettingOutcome,BettingOutcomeType,string,32,True,The BettingOutcomeType of this outcome,False,True
1069000,BettingOutcome,PayoutAmerican,int,32,True,The american odds payout ,False,True
